classification_mode,rt_rule,score_tier,analysis_scope,result_id,hilic_fraction_min,lipid_subclass,lipid_annotation,ms1_feature_id,candidate_rank,match_score,normalized_rt_min,carbon_number,unsaturation,fit_type,fit_r_squared,absolute_rt_residual_min,iup_vertical_shift_min,fit_status,retention_reason
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003162,5-15,SM,SM(d20:2/18:2),F001841,2,0.45,7.696999999999999,38.0,4.0,Linear,0.9988012367733728,0.13524287251210154,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003163,5-15,SM,SM(d22:2/16:2),F001841,1,0.45,7.696999999999999,38.0,4.0,Linear,0.9988012367733728,0.13524287251210154,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003164,5-15,SM,SM(d22:4/16:0),F001841,3,0.36,7.696999999999999,38.0,4.0,Linear,0.9988012367733728,0.13524287251210154,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003196,5-15,PGCer,PGCer(d18:1/19:0),F001866,1,0.4,7.913,37.0,1.0,,,,0.0,,点数不足，保留
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003217,5-15,SM,SM(d18:1/22:4),F001877,1,0.36,8.008,40.0,5.0,Linear,0.9989501936939275,0.031852373500258935,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003218,5-15,SM,SM(d18:2/22:3),F001877,1,0.36,8.008,40.0,5.0,Linear,0.9989501936939275,0.031852373500258935,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003219,5-15,SM,SM(d20:1/20:4),F001877,3,0.45,8.008,40.0,5.0,Linear,0.9989501936939275,0.031852373500258935,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003220,5-15,SM,SM(d24:3/16:2),F001877,1,0.45,8.008,40.0,5.0,Linear,0.9989501936939275,0.031852373500258935,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003221,5-15,SM,SM(d14:0/24:2),F001880,3,0.45,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003222,5-15,SM,SM(d14:1/24:1),F001880,3,0.45,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003224,5-15,SM,SM(d15:0/23:2),F001880,3,0.45,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003225,5-15,SM,SM(d15:1/23:1),F001880,3,0.45,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003226,5-15,SM,SM(d15:2/23:0),F001880,3,0.45,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003228,5-15,SM,SM(d16:1/22:1),F001880,3,0.45,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003229,5-15,SM,SM(d16:2/22:0),F001880,3,0.45,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003230,5-15,SM,SM(d17:0/21:2),F001880,3,0.45,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003232,5-15,SM,SM(d20:1/18:1),F001880,2,0.36,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003233,5-15,SM,SM(d20:2/18:0),F001880,1,0.36,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003234,5-15,SM,SM(d21:0/17:2),F001880,3,0.36,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003236,5-15,SM,SM(d24:1/14:1),F001880,2,0.45,8.030000000000001,38.0,2.0,Linear,0.9975701497896826,0.00860704679935509,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003268,5-15,SM,SM(d20:1/17:0),F001889,2,0.36,8.068999999999999,37.0,1.0,Linear,0.9984823270882158,0.18547802197802277,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003278,5-15,SM,SM(d14:0/22:0),F001898,1,0.45,8.136,36.0,0.0,Linear,0.9997019243438457,0.024404545454547844,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003279,5-15,SM,SM(d15:0/21:0),F001898,1,0.45,8.136,36.0,0.0,Linear,0.9997019243438457,0.024404545454547844,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003280,5-15,SM,SM(d16:0/20:0),F001898,1,0.45,8.136,36.0,0.0,Linear,0.9997019243438457,0.024404545454547844,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003283,5-15,SM,SM(d19:0/17:0),F001898,1,0.45,8.136,36.0,0.0,Linear,0.9997019243438457,0.024404545454547844,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003284,5-15,SM,SM(d20:0/16:0),F001898,1,0.45,8.136,36.0,0.0,Linear,0.9997019243438457,0.024404545454547844,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003285,5-15,SM,SM(d21:0/15:0),F001898,1,0.45,8.136,36.0,0.0,Linear,0.9997019243438457,0.024404545454547844,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003286,5-15,SM,SM(d22:0/14:0),F001898,1,0.45,8.136,36.0,0.0,Linear,0.9997019243438457,0.024404545454547844,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003287,5-15,SM,SM(d23:0/13:0),F001898,1,0.45,8.136,36.0,0.0,Linear,0.9997019243438457,0.024404545454547844,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003309,5-15,SM,SM(d17:1/20:0),F001911,1,0.36,8.207999999999998,37.0,1.0,Linear,0.9984823270882158,0.04647802197802342,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003310,5-15,SM,SM(d18:1/19:0),F001911,1,0.36,8.207999999999998,37.0,1.0,Linear,0.9984823270882158,0.04647802197802342,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003311,5-15,SM,SM(d20:1/17:0),F001911,2,0.36,8.207999999999998,37.0,1.0,Linear,0.9984823270882158,0.04647802197802342,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003312,5-15,SM,SM(d21:0/16:1),F001911,3,0.36,8.207999999999998,37.0,1.0,Linear,0.9984823270882158,0.04647802197802342,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003313,5-15,SM,SM(d24:0/13:1),F001911,2,0.36,8.207999999999998,37.0,1.0,Linear,0.9984823270882158,0.04647802197802342,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003331,15-17.5,SM,SM(d18:1/14:1),F001937,3,0.36,5.861000000000001,32.0,2.0,Linear,0.9975701497896826,0.11974852071005948,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003332,15-17.5,SM,SM(d18:2/14:0),F001937,1,0.36,5.861000000000001,32.0,2.0,Linear,0.9975701497896826,0.11974852071005948,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003333,15-17.5,SM,SM(d21:2/11:0),F001937,2,0.36,5.861000000000001,32.0,2.0,Linear,0.9975701497896826,0.11974852071005948,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003357,5-15,GlcCer,GlcCer(t17:0/23:4),F001958,2,0.4,8.440999999999999,40.0,4.0,Quadratic,0.9978332493783504,0.06018943312094649,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003359,5-15,GlcCer,GlcCer(t18:1/22:3),F001958,2,0.4,8.440999999999999,40.0,4.0,Quadratic,0.9978332493783504,0.06018943312094649,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003360,5-15,GlcCer,GlcCer(t18:4/22:0),F001958,1,0.4,8.440999999999999,40.0,4.0,Quadratic,0.9978332493783504,0.06018943312094649,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003361,5-15,GlcCer,GlcCer(t19:3/21:1),F001958,2,0.4,8.440999999999999,40.0,4.0,Quadratic,0.9978332493783504,0.06018943312094649,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003362,5-15,GlcCer,GlcCer(t20:3/20:1),F001958,3,0.4,8.440999999999999,40.0,4.0,Quadratic,0.9978332493783504,0.06018943312094649,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003363,5-15,GlcCer,GlcCer(t24:4/16:0),F001958,1,0.4,8.440999999999999,40.0,4.0,Quadratic,0.9978332493783504,0.06018943312094649,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003364,5-15,GlcCer,GlcCer(t26:2/14:2),F001958,3,0.4,8.440999999999999,40.0,4.0,Quadratic,0.9978332493783504,0.06018943312094649,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003365,5-15,GlcCer,GlcCer(t30:1/10:3),F001958,3,0.4,8.440999999999999,40.0,4.0,Quadratic,0.9978332493783504,0.06018943312094649,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003368,5-15,GlcCer,GlcCer(d18:0/20:2),F001960,2,0.38,8.252000000000002,38.0,2.0,Linear,0.9973576266451828,0.11089066496163369,-0.2,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003371,5-15,GlcCer,GlcCer(d22:1/16:1),F001960,1,0.38,8.252000000000002,38.0,2.0,Linear,0.9973576266451828,0.11089066496163369,-0.2,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003372,5-15,GlcCer,GlcCer(d22:2/16:0),F001960,2,0.38,8.252000000000002,38.0,2.0,Linear,0.9973576266451828,0.11089066496163369,-0.2,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003373,5-15,GlcCer,GlcCer(d24:2/14:0),F001960,3,0.38,8.252000000000002,38.0,2.0,Linear,0.9973576266451828,0.11089066496163369,-0.2,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003374,5-15,SM,SM(d18:1/21:1),F001961,1,0.36,8.457999999999998,39.0,2.0,Linear,0.9975701497896826,0.0565834678142334,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003376,15-17.5,SM,SM(d14:0/17:1),F001965,1,0.36,5.9780000000000015,31.0,1.0,Linear,0.9984823270882158,0.14950000000000152,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003377,15-17.5,SM,SM(d14:1/17:0),F001965,1,0.36,5.9780000000000015,31.0,1.0,Linear,0.9984823270882158,0.14950000000000152,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003378,15-17.5,SM,SM(d15:0/16:1),F001965,1,0.36,5.9780000000000015,31.0,1.0,Linear,0.9984823270882158,0.14950000000000152,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003379,15-17.5,SM,SM(d15:1/16:0),F001965,1,0.36,5.9780000000000015,31.0,1.0,Linear,0.9984823270882158,0.14950000000000152,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003380,15-17.5,SM,SM(d16:0/15:1),F001965,1,0.36,5.9780000000000015,31.0,1.0,Linear,0.9984823270882158,0.14950000000000152,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003381,15-17.5,SM,SM(d16:1/15:0),F001965,1,0.36,5.9780000000000015,31.0,1.0,Linear,0.9984823270882158,0.14950000000000152,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003382,15-17.5,SM,SM(d17:0/14:1),F001965,1,0.36,5.9780000000000015,31.0,1.0,Linear,0.9984823270882158,0.14950000000000152,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003383,15-17.5,SM,SM(d17:1/14:0),F001965,1,0.36,5.9780000000000015,31.0,1.0,Linear,0.9984823270882158,0.14950000000000152,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003384,15-17.5,SM,SM(d18:0/13:1),F001965,1,0.36,5.9780000000000015,31.0,1.0,Linear,0.9984823270882158,0.14950000000000152,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003385,15-17.5,SM,SM(d18:1/13:0),F001965,1,0.36,5.9780000000000015,31.0,1.0,Linear,0.9984823270882158,0.14950000000000152,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003396,5-15,GlcCer,GlcCer(t16:1/26:4),F001974,1,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003397,5-15,GlcCer,GlcCer(t18:1/24:4),F001974,2,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003398,5-15,GlcCer,GlcCer(t18:4/24:1),F001974,3,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003399,5-15,GlcCer,GlcCer(t19:1/23:4),F001974,1,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003400,5-15,GlcCer,GlcCer(t19:3/23:2),F001974,2,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003401,5-15,GlcCer,GlcCer(t20:3/22:2),F001974,1,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003402,5-15,GlcCer,GlcCer(t21:1/21:4),F001974,2,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003403,5-15,GlcCer,GlcCer(t22:2/20:3),F001974,3,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003405,5-15,GlcCer,GlcCer(t26:4/16:1),F001974,1,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003406,5-15,GlcCer,GlcCer(t27:1/15:4),F001974,3,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003407,5-15,GlcCer,GlcCer(t28:2/14:3),F001974,2,0.4,8.536000000000001,42.0,5.0,Linear,0.9953818795209057,0.1273071428571413,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003468,5-15,SM,SM(d23:4/19:1),F002004,1,0.36,8.751999999999999,42.0,5.0,Linear,0.9989501936939275,0.006141888367242387,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003469,5-15,SM,SM(d24:1/18:4),F002004,2,0.36,8.751999999999999,42.0,5.0,Linear,0.9989501936939275,0.006141888367242387,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003472,15-17.5,SM,SM(d14:3/20:1),F002007,1,0.36,6.260999999999999,34.0,4.0,Linear,0.9988012367733728,0.05793302850995197,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003476,15-17.5,SM,SM(d18:1/16:3),F002007,1,0.45,6.260999999999999,34.0,4.0,Linear,0.9988012367733728,0.05793302850995197,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003478,15-17.5,SM,SM(d19:0/15:4),F002007,2,0.45,6.260999999999999,34.0,4.0,Linear,0.9988012367733728,0.05793302850995197,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003480,15-17.5,SM,SM(d14:0/18:1),F002009,3,0.36,6.267,32.0,1.0,Linear,0.9984823270882158,0.034170329670330624,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003481,15-17.5,SM,SM(d14:1/18:0),F002009,3,0.36,6.267,32.0,1.0,Linear,0.9984823270882158,0.034170329670330624,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003482,15-17.5,SM,SM(d15:0/17:1),F002009,3,0.36,6.267,32.0,1.0,Linear,0.9984823270882158,0.034170329670330624,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003483,15-17.5,SM,SM(d15:1/17:0),F002009,3,0.36,6.267,32.0,1.0,Linear,0.9984823270882158,0.034170329670330624,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003484,15-17.5,SM,SM(d16:0/16:1),F002009,3,0.36,6.267,32.0,1.0,Linear,0.9984823270882158,0.034170329670330624,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003485,15-17.5,SM,SM(d16:1/16:0),F002009,3,0.36,6.267,32.0,1.0,Linear,0.9984823270882158,0.034170329670330624,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003486,15-17.5,SM,SM(d17:0/15:1),F002009,3,0.36,6.267,32.0,1.0,Linear,0.9984823270882158,0.034170329670330624,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003487,15-17.5,SM,SM(d17:1/15:0),F002009,3,0.36,6.267,32.0,1.0,Linear,0.9984823270882158,0.034170329670330624,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003488,15-17.5,SM,SM(d18:1/14:0),F002009,2,0.45,6.267,32.0,1.0,Linear,0.9984823270882158,0.034170329670330624,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003489,15-17.5,SM,SM(d20:1/12:0),F002009,1,0.45,6.267,32.0,1.0,Linear,0.9984823270882158,0.034170329670330624,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003507,15-17.5,PICer,PICer(d18:1/22:1),F002021,2,0.44,6.300000000000001,40.0,2.0,,,,0.0,,点数不足，保留
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003550,5-15,SM,SM(d24:2/18:3),F002039,3,0.45,8.847000000000001,42.0,5.0,Linear,0.9989501936939275,0.08885811163276003,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003566,15-17.5,SM,SM(d18:1/18:4),F002047,1,0.36,6.417000000000002,36.0,5.0,Linear,0.9989501936939275,0.004840897235263597,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003567,15-17.5,SM,SM(d20:1/16:4),F002047,2,0.36,6.417000000000002,36.0,5.0,Linear,0.9989501936939275,0.004840897235263597,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003568,15-17.5,SM,SM(d22:2/14:3),F002047,2,0.36,6.417000000000002,36.0,5.0,Linear,0.9989501936939275,0.004840897235263597,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003576,5-15,SM,SM(d14:0/24:0),F002058,3,0.36,9.008,38.0,0.0,Linear,0.9997019243438457,0.012304545454542293,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003577,5-15,SM,SM(d17:0/21:0),F002058,2,0.36,9.008,38.0,0.0,Linear,0.9997019243438457,0.012304545454542293,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003578,5-15,SM,SM(d22:0/16:0),F002058,1,0.36,9.008,38.0,0.0,Linear,0.9997019243438457,0.012304545454542293,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003597,15-17.5,SM,SM(d14:0/18:0),F002061,1,0.36,6.533000000000001,32.0,0.0,Linear,0.9997019243438457,0.043177272727273674,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003598,15-17.5,SM,SM(d15:0/17:0),F002061,1,0.36,6.533000000000001,32.0,0.0,Linear,0.9997019243438457,0.043177272727273674,-0.0,,拟合成功且符合IUP，0.2min内点
total_carbon_unsaturation,IUP,low_score_lt_0.50,all_score_fit_low_score_rows,MR6_0003599,15-17.5,SM,SM(d16:0/16:0),F002061,1,0.45,6.533000000000001,32.0,0.0,Linear,0.9997019243438457,0.043177272727273674,-0.0,,拟合成功且符合IUP，0.2min内点
